,MODE,DATASET,PREPROC,ALGORITHM,ORDER,ALPHA,PRE,REC,SPE,F1,GEO,IBA,AUC
25,PCA,climate-simulation-craches,_train,MLP,NONE,NONE,0.836,0.9179999999999999,0.08199999999999999,0.8759999999999999,0.0,0.0,0.5
26,PCA,climate-simulation-craches,_train,QDA,NONE,NONE,0.91,0.8,0.726,0.8340000000000001,0.7559999999999999,0.5800000000000001,0.7616512059369202
27,PCA,climate-simulation-craches,_train,RF,NONE,NONE,0.836,0.916,0.08199999999999999,0.8759999999999999,0.0,0.0,0.498989898989899
28,PCA,climate-simulation-craches,_train,SGD,NONE,NONE,0.836,0.9179999999999999,0.08199999999999999,0.8759999999999999,0.0,0.0,0.5
29,PCA,climate-simulation-craches,_train,SVM,NONE,NONE,0.836,0.9179999999999999,0.08199999999999999,0.8759999999999999,0.0,0.0,0.5
30,PCA,colon32,_train,ABC,NONE,NONE,0.8580000000000002,0.8420000000000001,0.8140000000000001,0.8400000000000001,0.82,0.6799999999999999,0.8275
31,PCA,colon32,_train,DTREE,NONE,NONE,0.85,0.826,0.75,0.8140000000000001,0.764,0.6,0.7875
32,PCA,colon32,_train,GNB,NONE,NONE,0.906,0.8879999999999999,0.908,0.89,0.8939999999999999,0.8019999999999999,0.8975
33,PCA,colon32,_train,KNN,NONE,NONE,0.858,0.8460000000000001,0.79,0.8360000000000001,0.7979999999999999,0.6679999999999999,0.8175000000000001
34,PCA,colon32,_train,LRG,NONE,NONE,0.858,0.858,0.8320000000000001,0.8560000000000001,0.8379999999999999,0.7260000000000001,0.845
35,PCA,colon32,_train,MLP,NONE,NONE,0.89,0.8759999999999999,0.8559999999999999,0.8720000000000001,0.858,0.742,0.865
36,PCA,colon32,_train,QDA,NONE,NONE,0.452,0.632,0.35800000000000004,0.516,0.08399999999999999,0.036000000000000004,0.495
37,PCA,colon32,_train,RF,NONE,NONE,0.8960000000000001,0.8740000000000001,0.8560000000000001,0.8720000000000001,0.8560000000000001,0.742,0.865
38,PCA,colon32,_train,SGD,NONE,NONE,0.5559999999999999,0.6940000000000001,0.642,0.6039999999999999,0.368,0.34,0.6675
39,PCA,colon32,_train,SVM,NONE,NONE,0.41600000000000004,0.65,0.35000000000000003,0.506,0.0,0.0,0.5
40,PCA,fertility-diagnosis,_train,ABC,NONE,NONE,0.782,0.82,0.2,0.8,0.13,0.086,0.5101307189542483
41,PCA,fertility-diagnosis,_train,DTREE,NONE,NONE,0.8079999999999999,0.79,0.34,0.8,0.3720000000000001,0.24,0.5650326797385621
42,PCA,fertility-diagnosis,_train,GNB,NONE,NONE,0.8,0.8420000000000001,0.2,0.818,0.142,0.10400000000000001,0.5218954248366013
43,PCA,fertility-diagnosis,_train,KNN,NONE,NONE,0.7719999999999999,0.85,0.11599999999999999,0.8119999999999999,0.0,0.0,0.4833333333333333
44,PCA,fertility-diagnosis,_train,LRG,NONE,NONE,0.774,0.8800000000000001,0.12,0.826,0.0,0.0,0.5
45,PCA,fertility-diagnosis,_train,MLP,NONE,NONE,0.7719999999999999,0.85,0.11599999999999999,0.812,0.0,0.0,0.4833333333333333
46,PCA,fertility-diagnosis,_train,QDA,NONE,NONE,0.774,0.86,0.11599999999999999,0.818,0.0,0.0,0.4888888888888889
47,PCA,fertility-diagnosis,_train,RF,NONE,NONE,0.7879999999999999,0.86,0.20600000000000002,0.8220000000000001,0.134,0.092,0.5330065359477125
48,PCA,fertility-diagnosis,_train,SGD,NONE,NONE,0.8059999999999999,0.8300000000000001,0.256,0.8160000000000001,0.24000000000000005,0.15,0.5434640522875817
49,PCA,fertility-diagnosis,_train,SVM,NONE,NONE,0.774,0.8800000000000001,0.12,0.826,0.0,0.0,0.5
50,PCA,habermans-survival,_train,ABC,NONE,NONE,0.6559999999999999,0.6960000000000001,0.384,0.662,0.42,0.184,0.5403349673202614
51,PCA,habermans-survival,_train,DTREE,NONE,NONE,0.6399999999999999,0.624,0.4560000000000001,0.63,0.504,0.26,0.5397794117647059
52,PCA,habermans-survival,_train,GNB,NONE,NONE,0.71,0.748,0.41200000000000003,0.7020000000000001,0.4400000000000001,0.21600000000000005,0.5795506535947712
53,PCA,habermans-survival,_train,KNN,NONE,NONE,0.7,0.728,0.454,0.708,0.508,0.27399999999999997,0.5911192810457516
54,PCA,habermans-survival,_train,LRG,NONE,NONE,0.5379999999999999,0.7380000000000001,0.262,0.626,0.0,0.0,0.5
55,PCA,habermans-survival,_train,MLP,NONE,NONE,0.674,0.736,0.35,0.672,0.30799999999999994,0.132,0.5428349673202615
56,PCA,habermans-survival,_train,QDA,NONE,NONE,0.7060000000000001,0.74,0.418,0.7020000000000001,0.458,0.2240000000000001,0.5791339869281046
57,PCA,habermans-survival,_train,RF,NONE,NONE,0.6239999999999999,0.644,0.388,0.632,0.4300000000000001,0.196,0.5164950980392157
58,PCA,habermans-survival,_train,SGD,NONE,NONE,0.486,0.634,0.376,0.534,0.11600000000000002,0.036000000000000004,0.5054166666666667
59,PCA,habermans-survival,_train,SVM,NONE,NONE,0.5379999999999999,0.7380000000000001,0.262,0.626,0.0,0.0,0.5
60,PCA,indian-liver-patient,_train,ABC,NONE,NONE,0.6439999999999999,0.664,0.458,0.65,0.5,0.258,0.5590386757112483
61,PCA,indian-liver-patient,_train,DTREE,NONE,NONE,0.6580000000000001,0.6559999999999999,0.504,0.6559999999999999,0.5499999999999999,0.306,0.58027925299364
62,PCA,indian-liver-patient,_train,GNB,NONE,NONE,0.7559999999999999,0.5900000000000001,0.7559999999999999,0.602,0.6439999999999999,0.408,0.6734529408696666
63,PCA,indian-liver-patient,_train,KNN,NONE,NONE,0.626,0.66,0.414,0.638,0.4480000000000001,0.214,0.5387944443933105
64,PCA,indian-liver-patient,_train,LRG,NONE,NONE,0.508,0.7159999999999999,0.28400000000000003,0.596,0.0,0.0,0.5
65,PCA,indian-liver-patient,_train,MLP,NONE,NONE,0.648,0.7079999999999999,0.342,0.632,0.3,0.096,0.5251015521213962
66,PCA,indian-liver-patient,_train,QDA,NONE,NONE,0.7440000000000001,0.514,0.7440000000000001,0.512,0.564,0.31399999999999995,0.6283716991725496
67,PCA,indian-liver-patient,_train,RF,NONE,NONE,0.648,0.6880000000000001,0.4239999999999999,0.654,0.456,0.22000000000000008,0.5569558601096517
68,PCA,indian-liver-patient,_train,SGD,NONE,NONE,0.6779999999999999,0.602,0.518,0.5599999999999999,0.366,0.19,0.5595751991924919
69,PCA,indian-liver-patient,_train,SVM,NONE,NONE,0.508,0.7159999999999999,0.28400000000000003,0.596,0.0,0.0,0.5
70,PCA,ionosphere,_train,ABC,NONE,NONE,0.912,0.906,0.882,0.904,0.89,0.7959999999999999,0.8938119658119656
71,PCA,ionosphere,_train,DTREE,NONE,NONE,0.8879999999999999,0.882,0.8699999999999999,0.8800000000000001,0.8720000000000001,0.7659999999999999,0.8751282051282052
72,PCA,ionosphere,_train,GNB,NONE,NONE,0.8300000000000001,0.8099999999999999,0.8300000000000001,0.812,0.818,0.6699999999999999,0.8197264957264958
73,PCA,ionosphere,_train,KNN,NONE,NONE,0.8559999999999999,0.8320000000000001,0.71,0.82,0.738,0.5559999999999999,0.7710256410256411
74,PCA,ionosphere,_train,LRG,NONE,NONE,0.902,0.8879999999999999,0.8079999999999999,0.8800000000000001,0.8340000000000001,0.706,0.8487863247863249
75,PCA,ionosphere,_train,MLP,NONE,NONE,0.9359999999999999,0.93,0.8960000000000001,0.93,0.912,0.8340000000000001,0.9136581196581196
76,PCA,ionosphere,_train,QDA,NONE,NONE,0.908,0.8740000000000001,0.922,0.8779999999999999,0.8940000000000001,0.7959999999999999,0.8989743589743591
77,PCA,ionosphere,_train,RF,NONE,NONE,0.9359999999999999,0.934,0.916,0.934,0.924,0.8540000000000001,0.9246153846153844
78,PCA,ionosphere,_train,SGD,NONE,NONE,0.912,0.906,0.8639999999999999,0.904,0.8779999999999999,0.778,0.8852307692307694
79,PCA,ionosphere,_train,SVM,NONE,NONE,0.8420000000000001,0.792,0.6279999999999999,0.7619999999999999,0.6459999999999999,0.43,0.7104615384615384
80,PCA,lsvt-voice-rehabilitation,_train,ABC,NONE,NONE,0.64,0.6359999999999999,0.542,0.6359999999999999,0.5740000000000001,0.33799999999999997,0.5899918300653594
81,PCA,lsvt-voice-rehabilitation,_train,DTREE,NONE,NONE,0.6340000000000001,0.628,0.514,0.6239999999999999,0.5439999999999999,0.31399999999999995,0.5708741830065359
82,PCA,lsvt-voice-rehabilitation,_train,GNB,NONE,NONE,0.6579999999999999,0.438,0.6940000000000001,0.364,0.36,0.172,0.5663807189542484
83,PCA,lsvt-voice-rehabilitation,_train,KNN,NONE,NONE,0.6519999999999999,0.6759999999999999,0.4920000000000001,0.6439999999999999,0.5,0.27,0.5845996732026143
84,PCA,lsvt-voice-rehabilitation,_train,LRG,NONE,NONE,0.4440000000000001,0.6659999999999999,0.334,0.534,0.0,0.0,0.5
85,PCA,lsvt-voice-rehabilitation,_train,MLP,NONE,NONE,0.4440000000000001,0.6659999999999999,0.334,0.534,0.0,0.0,0.5
86,PCA,lsvt-voice-rehabilitation,_train,QDA,NONE,NONE,0.4440000000000001,0.6659999999999999,0.334,0.534,0.0,0.0,0.5
87,PCA,lsvt-voice-rehabilitation,_train,RF,NONE,NONE,0.764,0.7619999999999999,0.6519999999999999,0.75,0.6679999999999999,0.466,0.7074754901960784
88,PCA,lsvt-voice-rehabilitation,_train,SGD,NONE,NONE,0.382,0.6060000000000001,0.394,0.466,0.0,0.0,0.5
89,PCA,lsvt-voice-rehabilitation,_train,SVM,NONE,NONE,0.4440000000000001,0.6659999999999999,0.334,0.534,0.0,0.0,0.5
90,PCA,ozone-eighthr,_train,ABC,NONE,NONE,0.924,0.9360000000000002,0.354,0.93,0.5479999999999999,0.322,0.6450863313346658
91,PCA,ozone-eighthr,_train,DTREE,NONE,NONE,0.916,0.912,0.39799999999999996,0.916,0.586,0.362,0.6557669886742172
92,PCA,ozone-eighthr,_train,GNB,NONE,NONE,0.93,0.6920000000000001,0.8099999999999999,0.7739999999999999,0.75,0.556,0.7520452198534311
93,PCA,ozone-eighthr,_train,KNN,NONE,NONE,0.912,0.9359999999999999,0.12000000000000002,0.914,0.22000000000000008,0.068,0.5291442926937597
94,PCA,ozone-eighthr,_train,LRG,NONE,NONE,0.8800000000000001,0.9399999999999998,0.06,0.91,0.0,0.0,0.5
95,PCA,ozone-eighthr,_train,MLP,NONE,NONE,0.8800000000000001,0.9399999999999998,0.06,0.91,0.0,0.0,0.5
96,PCA,ozone-eighthr,_train,QDA,NONE,NONE,0.9,0.91,0.214,0.904,0.384,0.168,0.5604016766600044
97,PCA,ozone-eighthr,_train,RF,NONE,NONE,0.932,0.942,0.18600000000000005,0.92,0.342,0.14200000000000002,0.5637289307128579
98,PCA,ozone-eighthr,_train,SGD,NONE,NONE,0.8800000000000001,0.9399999999999998,0.06,0.91,0.0,0.0,0.5
99,PCA,ozone-eighthr,_train,SVM,NONE,NONE,0.8800000000000001,0.9399999999999998,0.06,0.91,0.0,0.0,0.5
100,PCA,ozone-onehr,_train,ABC,NONE,NONE,0.96,0.966,0.202,0.962,0.364,0.18600000000000005,0.5845117475080865
101,PCA,ozone-onehr,_train,DTREE,NONE,NONE,0.954,0.95,0.21600000000000005,0.952,0.42,0.2,0.5829964096656324
102,PCA,ozone-onehr,_train,GNB,NONE,NONE,0.9640000000000001,0.7240000000000001,0.754,0.8140000000000001,0.736,0.5379999999999999,0.7391611245002626
103,PCA,ozone-onehr,_train,KNN,NONE,NONE,0.944,0.97,0.03,0.96,0.0,0.0,0.4995934959349594
104,PCA,ozone-onehr,_train,LRG,NONE,NONE,0.944,0.97,0.03,0.96,0.0,0.0,0.5
105,PCA,ozone-onehr,_train,MLP,NONE,NONE,0.944,0.97,0.03,0.96,0.0,0.0,0.5
106,PCA,ozone-onehr,_train,QDA,NONE,NONE,0.944,0.97,0.03,0.96,0.0,0.0,0.5
107,PCA,ozone-onehr,_train,RF,NONE,NONE,0.944,0.968,0.044,0.96,0.054000000000000006,0.016,0.5061265969802555
108,PCA,ozone-onehr,_train,SGD,NONE,NONE,0.7539999999999999,0.782,0.21800000000000005,0.768,0.0,0.0,0.5
109,PCA,ozone-onehr,_train,SVM,NONE,NONE,0.944,0.97,0.03,0.96,0.0,0.0,0.5
110,PCA,parkinsons,_train,ABC,NONE,NONE,0.9259999999999999,0.924,0.82,0.922,0.8619999999999999,0.75,0.8697701149425286
111,PCA,parkinsons,_train,DTREE,NONE,NONE,0.8620000000000001,0.86,0.7660000000000001,0.86,0.8039999999999999,0.6579999999999999,0.8134099616858238
112,PCA,parkinsons,_train,GNB,NONE,NONE,0.8420000000000001,0.7060000000000001,0.85,0.7260000000000001,0.764,0.574,0.7795402298850574
113,PCA,parkinsons,_train,KNN,NONE,NONE,0.7659999999999999,0.7879999999999999,0.4640000000000001,0.7580000000000001,0.524,0.298,0.6262068965517242
114,PCA,parkinsons,_train,LRG,NONE,NONE,0.5660000000000001,0.752,0.248,0.6460000000000001,0.0,0.0,0.5
115,PCA,parkinsons,_train,MLP,NONE,NONE,0.5660000000000001,0.752,0.248,0.6460000000000001,0.0,0.0,0.5
116,PCA,parkinsons,_train,QDA,NONE,NONE,0.86,0.8619999999999999,0.6739999999999999,0.85,0.736,0.562,0.7672030651340996
117,PCA,parkinsons,_train,RF,NONE,NONE,0.9179999999999999,0.914,0.772,0.908,0.8240000000000001,0.6960000000000001,0.841992337164751
118,PCA,parkinsons,_train,SGD,NONE,NONE,0.466,0.6519999999999999,0.348,0.5379999999999999,0.0,0.0,0.5
119,PCA,parkinsons,_train,SVM,NONE,NONE,0.5660000000000001,0.752,0.248,0.6460000000000001,0.0,0.0,0.5
120,PCA,phoneme,_train,ABC,NONE,NONE,0.8140000000000001,0.8160000000000001,0.71,0.8140000000000001,0.75,0.5700000000000001,0.7629067523906462
121,PCA,phoneme,_train,DTREE,NONE,NONE,0.85,0.852,0.784,0.85,0.8140000000000001,0.6639999999999999,0.8173855006123829
122,PCA,phoneme,_train,GNB,NONE,NONE,0.7979999999999999,0.784,0.746,0.7879999999999999,0.764,0.5840000000000001,0.7652079402096326
123,PCA,phoneme,_train,KNN,NONE,NONE,0.8640000000000001,0.8640000000000001,0.782,0.8640000000000001,0.82,0.674,0.8238302133098281
124,PCA,phoneme,_train,LRG,NONE,NONE,0.752,0.76,0.616,0.752,0.6679999999999999,0.452,0.6877753492028507
125,PCA,phoneme,_train,MLP,NONE,NONE,0.85,0.852,0.78,0.852,0.8100000000000002,0.66,0.8150511598677792
126,PCA,phoneme,_train,QDA,NONE,NONE,0.8059999999999998,0.7879999999999999,0.772,0.794,0.778,0.608,0.7793563203349354
127,PCA,phoneme,_train,RF,NONE,NONE,0.8880000000000001,0.892,0.8340000000000001,0.892,0.86,0.742,0.8624615148743638
128,PCA,phoneme,_train,SGD,NONE,NONE,0.736,0.71,0.58,0.6940000000000001,0.584,0.35600000000000004,0.6455419937094805
129,PCA,phoneme,_train,SVM,NONE,NONE,0.812,0.8020000000000002,0.7559999999999999,0.8059999999999999,0.778,0.61,0.7800466462336038
130,PCA,pima-indians-diabetes,_train,ABC,NONE,NONE,0.638,0.65,0.532,0.6399999999999999,0.5539999999999999,0.314,0.5917288609364081
131,PCA,pima-indians-diabetes,_train,DTREE,NONE,NONE,0.618,0.616,0.546,0.618,0.5660000000000001,0.326,0.5814116002795248
132,PCA,pima-indians-diabetes,_train,GNB,NONE,NONE,0.6060000000000001,0.6359999999999999,0.4619999999999999,0.6020000000000001,0.4640000000000001,0.2220000000000001,0.5487477288609364
133,PCA,pima-indians-diabetes,_train,KNN,NONE,NONE,0.6799999999999999,0.6900000000000001,0.5740000000000001,0.6799999999999999,0.598,0.368,0.6320908455625437
134,PCA,pima-indians-diabetes,_train,LRG,NONE,NONE,0.5660000000000001,0.6459999999999999,0.374,0.54,0.222,0.06,0.5089091544374563
135,PCA,pima-indians-diabetes,_train,MLP,NONE,NONE,0.6579999999999999,0.6779999999999999,0.4739999999999999,0.63,0.46,0.2240000000000001,0.5777414395527602
136,PCA,pima-indians-diabetes,_train,QDA,NONE,NONE,0.6420000000000001,0.6679999999999999,0.494,0.636,0.5,0.26,0.5813095737246681
137,PCA,pima-indians-diabetes,_train,RF,NONE,NONE,0.6659999999999999,0.6839999999999999,0.5599999999999999,0.6700000000000002,0.586,0.348,0.6208832983927323
138,PCA,pima-indians-diabetes,_train,SGD,NONE,NONE,0.41200000000000003,0.556,0.4360000000000001,0.4480000000000001,0.152,0.06000000000000001,0.4960349406009783
139,PCA,pima-indians-diabetes,_train,SVM,NONE,NONE,0.424,0.65,0.35,0.514,0.0,0.0,0.5
140,PCA,planning-relax,_train,ABC,NONE,NONE,0.5660000000000001,0.5700000000000001,0.366,0.5660000000000001,0.39399999999999996,0.16399999999999998,0.4683916083916085
141,PCA,planning-relax,_train,DTREE,NONE,NONE,0.596,0.5780000000000001,0.426,0.584,0.46399999999999997,0.2280000000000001,0.5020979020979021
142,PCA,planning-relax,_train,GNB,NONE,NONE,0.5599999999999999,0.654,0.298,0.584,0.174,0.052000000000000005,0.4743356643356644
143,PCA,planning-relax,_train,KNN,NONE,NONE,0.5,0.6199999999999999,0.258,0.55,0.052000000000000005,0.014000000000000002,0.43986013986013983
144,PCA,planning-relax,_train,LRG,NONE,NONE,0.508,0.7120000000000001,0.28800000000000003,0.598,0.0,0.0,0.5
145,PCA,planning-relax,_train,MLP,NONE,NONE,0.588,0.632,0.334,0.594,0.326,0.12,0.4817482517482518
146,PCA,planning-relax,_train,QDA,NONE,NONE,0.6119999999999999,0.6819999999999999,0.384,0.6380000000000001,0.308,0.16399999999999998,0.5311888111888112
147,PCA,planning-relax,_train,RF,NONE,NONE,0.62,0.6920000000000001,0.334,0.6199999999999999,0.2240000000000001,0.08800000000000001,0.5117482517482518
148,PCA,planning-relax,_train,SGD,NONE,NONE,0.6060000000000001,0.63,0.39,0.5519999999999999,0.204,0.07,0.51
149,PCA,planning-relax,_train,SVM,NONE,NONE,0.508,0.7120000000000001,0.28800000000000003,0.598,0.0,0.0,0.5
150,PCA,qsar-biodegradation,_train,ABC,NONE,NONE,0.852,0.85,0.804,0.852,0.826,0.6839999999999999,0.8291044428039058
151,PCA,qsar-biodegradation,_train,DTREE,NONE,NONE,0.812,0.8099999999999999,0.7639999999999999,0.812,0.782,0.618,0.7865760952606125
152,PCA,qsar-biodegradation,_train,GNB,NONE,NONE,0.8,0.6799999999999999,0.804,0.6859999999999999,0.7180000000000001,0.51,0.7431453750480501
153,PCA,qsar-biodegradation,_train,KNN,NONE,NONE,0.828,0.8219999999999998,0.8,0.8219999999999998,0.8079999999999999,0.6559999999999999,0.809766098589941
154,PCA,qsar-biodegradation,_train,LRG,NONE,NONE,0.7619999999999999,0.7340000000000001,0.508,0.688,0.51,0.268,0.6213248636503272
155,PCA,qsar-biodegradation,_train,MLP,NONE,NONE,0.858,0.858,0.8140000000000001,0.8559999999999999,0.8320000000000001,0.6920000000000001,0.8341522918486136
156,PCA,qsar-biodegradation,_train,QDA,NONE,NONE,0.7779999999999999,0.5920000000000001,0.7700000000000001,0.5860000000000001,0.626,0.384,0.6814227893339252
157,PCA,qsar-biodegradation,_train,RF,NONE,NONE,0.86,0.86,0.79,0.858,0.8160000000000001,0.674,0.8251843635755379
158,PCA,qsar-biodegradation,_train,SGD,NONE,NONE,0.778,0.7040000000000001,0.6679999999999999,0.68,0.624,0.4,0.6850003739463159
159,PCA,qsar-biodegradation,_train,SVM,NONE,NONE,0.4400000000000001,0.66,0.34,0.53,0.0,0.0,0.5
160,PCA,saheart,_train,ABC,NONE,NONE,0.696,0.7040000000000001,0.612,0.698,0.634,0.414,0.6570594262295082
161,PCA,saheart,_train,DTREE,NONE,NONE,0.6439999999999999,0.6359999999999999,0.5840000000000001,0.634,0.596,0.362,0.6083196721311476
162,PCA,saheart,_train,GNB,NONE,NONE,0.7020000000000001,0.698,0.64,0.7,0.6579999999999999,0.4400000000000001,0.669931693989071
163,PCA,saheart,_train,KNN,NONE,NONE,0.556,0.5940000000000001,0.4320000000000001,0.57,0.4300000000000001,0.194,0.5124590163934426
164,PCA,saheart,_train,LRG,NONE,NONE,0.43,0.654,0.34600000000000003,0.514,0.0,0.0,0.5
165,PCA,saheart,_train,MLP,NONE,NONE,0.6700000000000002,0.6859999999999999,0.5319999999999999,0.664,0.5559999999999999,0.31399999999999995,0.6101024590163935
166,PCA,saheart,_train,QDA,NONE,NONE,0.6920000000000001,0.6980000000000001,0.5920000000000001,0.6900000000000001,0.622,0.39,0.6464617486338797
167,PCA,saheart,_train,RF,NONE,NONE,0.6980000000000001,0.706,0.5920000000000001,0.696,0.618,0.388,0.6484084699453552
168,PCA,saheart,_train,SGD,NONE,NONE,0.424,0.522,0.57,0.4420000000000001,0.31399999999999995,0.168,0.5461714480874317
169,PCA,saheart,_train,SVM,NONE,NONE,0.43,0.654,0.34600000000000003,0.514,0.0,0.0,0.5
170,PCA,seismic-bumps,_train,ABC,NONE,NONE,0.89,0.932,0.09,0.904,0.096,0.024,0.5094859845435558
171,PCA,seismic-bumps,_train,DTREE,NONE,NONE,0.892,0.8859999999999999,0.23800000000000004,0.89,0.418,0.188,0.5618070536892369
172,PCA,seismic-bumps,_train,GNB,NONE,NONE,0.924,0.35600000000000004,0.884,0.458,0.54,0.278,0.6200046137885067
173,PCA,seismic-bumps,_train,KNN,NONE,NONE,0.8960000000000001,0.93,0.11599999999999999,0.908,0.202,0.054000000000000006,0.5229479127028765
174,PCA,seismic-bumps,_train,LRG,NONE,NONE,0.8699999999999999,0.93,0.07,0.9,0.0,0.0,0.5
175,PCA,seismic-bumps,_train,MLP,NONE,NONE,0.8699999999999999,0.93,0.07,0.9,0.0,0.0,0.5
176,PCA,seismic-bumps,_train,QDA,NONE,NONE,0.914,0.436,0.5920000000000001,0.424,0.194,0.052000000000000005,0.5159859433580396
177,PCA,seismic-bumps,_train,RF,NONE,NONE,0.89,0.93,0.094,0.904,0.13,0.03,0.5124280200985319
178,PCA,seismic-bumps,_train,SGD,NONE,NONE,0.8699999999999999,0.93,0.07,0.9,0.0,0.0,0.5
179,PCA,seismic-bumps,_train,SVM,NONE,NONE,0.8699999999999999,0.93,0.07,0.9,0.0,0.0,0.5
180,PCA,spambase,_train,ABC,NONE,NONE,0.93,0.93,0.9179999999999999,0.93,0.924,0.8539999999999999,0.9243194847848696
181,PCA,spambase,_train,DTREE,NONE,NONE,0.908,0.908,0.906,0.908,0.906,0.8240000000000001,0.9066218085448264
182,PCA,spambase,_train,GNB,NONE,NONE,0.8320000000000001,0.774,0.836,0.774,0.7879999999999999,0.618,0.8036191497549797
183,PCA,spambase,_train,KNN,NONE,NONE,0.8480000000000001,0.8399999999999999,0.85,0.8420000000000001,0.8420000000000001,0.7120000000000001,0.8441549577335792
184,PCA,spambase,_train,LRG,NONE,NONE,0.7020000000000001,0.6960000000000001,0.5860000000000001,0.6700000000000002,0.59,0.35,0.6422081252848372
185,PCA,spambase,_train,MLP,NONE,NONE,0.9260000000000002,0.9260000000000002,0.9280000000000002,0.9260000000000002,0.9260000000000002,0.858,0.9254758311346498
186,PCA,spambase,_train,QDA,NONE,NONE,0.836,0.78,0.8380000000000001,0.78,0.7959999999999999,0.6319999999999999,0.810185955115027
187,PCA,spambase,_train,RF,NONE,NONE,0.9479999999999998,0.9479999999999998,0.9360000000000002,0.9479999999999998,0.938,0.8859999999999999,0.9415313804226519
188,PCA,spambase,_train,SGD,NONE,NONE,0.75,0.66,0.65,0.624,0.5760000000000001,0.33799999999999997,0.6548474779059174
189,PCA,spambase,_train,SVM,NONE,NONE,0.37,0.61,0.39,0.4600000000000001,0.0,0.0,0.5
190,PCA,spectf-heart,_train,ABC,NONE,NONE,0.902,0.89,0.8860000000000001,0.892,0.8879999999999999,0.7879999999999999,0.886889576883385
191,PCA,spectf-heart,_train,DTREE,NONE,NONE,0.902,0.8880000000000001,0.892,0.892,0.89,0.792,0.8901919504643961
